booker,result1,result2,result3,dev_rst1,dev_rst2,dev_rst3,url,score,game_time,log,name_team1,name_team2,In-Play,arb
18bet,1.29,3.5,17.0,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1197316135756628
1xBet,1.26,4.36,21.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.070627639434979
Asianodds,1.29,3.45,17.0,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1238724003251452
bet-at-home,1.26,4.0,18.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.099206349206349
bet365,1.25,4.33,21.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0785659298361379
Bethard,1.21,4.1,15.75,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1338407835081894
bwin,1.25,4.1,18.5,0,-0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0979564930784442
Interwetten,1.25,4.05,17.0,0,-0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1057371096586783
Sportingbet,1.25,4.1,18.5,0,-0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0979564930784442
best deal,1.29,4.36,21.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"73' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:31:51,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0521706442337977
10Bet,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"77' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:31:52,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
1xBet,41.0,18.0,1.01,0,1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"77' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:31:52,Nova Kakhovka , Bukovyna , In Play Odds,1.0700448093589847
bet365,67.0,26.0,1.01,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"77' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:31:52,Nova Kakhovka , Bukovyna , In Play Odds,1.0434859214968568
Bethard,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"77' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:31:52,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
best deal,67.0,26.0,1.04,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"77' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:31:52,Nova Kakhovka , Bukovyna , In Play Odds,1.0149253731343282
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:31:53,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"70' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:31:53,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
18bet,1.12,5.5,20.0,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1246753246753247
1xBet,1.17,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0739991003148899
Asianodds,1.12,5.6,20.0,0,-0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1214285714285714
bet-at-home,1.16,5.5,19.5,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0951691986174745
bet365,1.16,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0813672111312764
Bethard,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
Betsafe,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Betsson,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
bwin,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
Interwetten,1.16,5.75,17.75,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0923200371645163
NordicBet,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Sportingbet,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
best deal,1.22,6.0,20.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:31:53,Krystal , Dinaz Vyshgorod , In Play Odds,1.0363387978142076
10Bet,1.2,4.15,17.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1331207181667848
18bet,1.29,3.5,17.0,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1197316135756628
1xBet,1.26,4.34,23.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0675438010641376
Asianodds,1.29,3.5,19.0,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1135396631112664
bet-at-home,1.27,4.0,17.5,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0945444319460067
bet365,1.25,4.33,21.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0785659298361379
Bethard,1.2,4.15,17.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1331207181667848
bwin,1.22,4.33,19.5,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1019010646466825
Interwetten,1.25,4.15,18.25,0,-0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0957583759696319
Sportingbet,1.22,4.33,19.5,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1019010646466825
best deal,1.29,4.34,23.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"74' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:32:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0490868058629563
10Bet,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"78' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:32:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
1xBet,41.0,18.0,1.01,0,1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"78' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:32:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0700448093589847
bet365,67.0,29.0,1.0,0,-1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"78' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:32:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0494081317550181
Bethard,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"78' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:32:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
best deal,67.0,29.0,1.04,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"78' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:32:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0109465932934794
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:32:55,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"71' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:32:55,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
18bet,1.12,5.5,20.0,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1246753246753247
1xBet,1.17,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0739991003148899
Asianodds,1.12,5.6,20.0,0,-0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1214285714285714
bet-at-home,1.16,5.5,19.5,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0951691986174745
bet365,1.16,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0813672111312764
Bethard,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
Betsafe,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Betsson,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
bwin,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
Interwetten,1.16,5.75,17.75,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0923200371645163
NordicBet,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Sportingbet,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
best deal,1.22,6.0,20.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:32:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0363387978142076
10Bet,1.2,4.05,17.75,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.136584941749261
18bet,1.29,3.5,19.0,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1135396631112664
1xBet,1.25,4.32,25.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0714814814814815
Asianodds,1.3,3.45,18.0,0,5.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1146413972500928
bet-at-home,1.25,4.1,19.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0965340179717586
bet365,1.25,4.33,21.0,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0785659298361379
Bethard,1.2,4.05,17.75,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.136584941749261
bwin,1.22,4.4,20.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0969448584202683
Interwetten,1.25,4.2,19.25,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0900432900432901
Sportingbet,1.22,4.4,20.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0969448584202683
best deal,1.3,4.4,25.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"75' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:33:57,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0365034965034965
10Bet,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"79' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:33:57,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
1xBet,41.0,18.0,1.01,0,1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"79' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:33:57,Nova Kakhovka , Bukovyna , In Play Odds,1.0700448093589847
bet365,67.0,29.0,1.0,0,-1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"79' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:33:57,Nova Kakhovka , Bukovyna , In Play Odds,1.0494081317550181
Bethard,23.5,16.75,1.04,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"79' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:33:57,Nova Kakhovka , Bukovyna , In Play Odds,1.0637931455651366
best deal,67.0,29.0,1.04,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"79' 1:4 (0:3, 1:1)",2019-08-20 10:00:00,2019-08-20 11:33:57,Nova Kakhovka , Bukovyna , In Play Odds,1.0109465932934794
bet365,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"72' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:33:58,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
best deal,1.0,29.0,101.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"72' 4:1 (2:1, 2:0)",2019-08-20 10:00:00,2019-08-20 11:33:58,Nyva Vinnytsya , Nikopol , In Play Odds,1.0443837487196996
10Bet,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
18bet,1.12,5.5,20.0,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1246753246753247
1xBet,1.17,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0739991003148899
Asianodds,1.12,5.6,20.0,0,-0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1214285714285714
bet-at-home,1.16,5.5,19.5,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0951691986174745
bet365,1.16,6.0,19.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0813672111312764
Bethard,1.11,5.5,18.25,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1375136032670279
Betsafe,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Betsson,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
bwin,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
Interwetten,1.16,5.75,17.75,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0923200371645163
NordicBet,1.22,5.3,11.0,0,1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0992604673396507
Sportingbet,1.18,5.5,14.0,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.1007043803653973
best deal,1.22,6.0,20.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 1:0 (1:0),2019-08-20 10:30:00,2019-08-20 11:33:58,Krystal , Dinaz Vyshgorod , In Play Odds,1.0363387978142076
10Bet,1.18,4.2,19.75,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1361857766062873
18bet,1.3,3.45,18.0,0,5.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1146413972500928
1xBet,1.23,4.52,29.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.068729826755088
Asianodds,1.29,3.45,19.0,0,5.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1176804498607489
bet-at-home,1.25,4.1,20.0,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0939024390243903
bet365,1.25,4.33,26.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"76' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:34:59,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0694084206786287
